x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
112.0,136.0,28.0,1.0,500359.702508,4.0,105.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
111.0,136.0,29.0,1.0,500359.702536,4.0,124.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
110.0,136.0,30.0,1.0,500359.702564,4.0,85.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
109.0,136.0,30.0,1.0,500359.702592,4.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
108.0,136.0,31.0,1.0,500359.70262,4.0,104.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
107.0,136.0,32.0,1.0,500359.702648,4.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
106.0,136.0,32.0,1.0,500359.702676,4.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
105.0,136.0,33.0,1.0,500359.702704,4.0,103.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
104.0,136.0,33.0,1.0,500359.702718,4.0,187.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
103.0,136.0,34.0,1.0,500359.702746,4.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
102.0,136.0,35.0,1.0,500359.702774,3.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
101.0,136.0,35.0,1.0,500359.702802,3.0,108.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
100.0,136.0,36.0,1.0,500359.70283,3.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
93.0,135.0,42.0,1.0,500359.703026,3.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
92.0,135.0,42.0,1.0,500359.703054,2.0,143.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
91.0,135.0,43.0,1.0,500359.703082,2.0,137.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
90.0,135.0,44.0,1.0,500359.70311,2.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
89.0,135.0,44.0,1.0,500359.703124,2.0,173.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
88.0,135.0,44.0,1.0,500359.703152,2.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
87.0,135.0,45.0,1.0,500359.70318,2.0,142.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
86.0,135.0,48.0,1.0,500359.703208,2.0,165.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
85.0,135.0,50.0,1.0,500359.703236,2.0,170.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
84.0,135.0,50.0,1.0,500359.703264,2.0,163.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
83.0,135.0,51.0,1.0,500359.703292,2.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
82.0,135.0,52.0,1.0,500359.70332,1.0,120.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
81.0,135.0,52.0,1.0,500359.703348,1.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
80.0,135.0,54.0,1.0,500359.703376,1.0,167.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
79.0,135.0,54.0,1.0,500359.703404,1.0,143.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
78.0,135.0,54.0,1.0,500359.703432,1.0,149.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
77.0,135.0,54.0,1.0,500359.703474,1.0,173.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
76.0,135.0,53.0,1.0,500359.703502,1.0,185.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
75.0,135.0,53.0,1.0,500359.70353,1.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
74.0,135.0,52.0,1.0,500359.703558,1.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
73.0,135.0,52.0,1.0,500359.703586,1.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
72.0,135.0,52.0,1.0,500359.703614,0.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
71.0,135.0,51.0,1.0,500359.703642,0.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
70.0,135.0,51.0,1.0,500359.70367,0.0,157.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
69.0,135.0,51.0,1.0,500359.703698,0.0,175.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
68.0,135.0,51.0,1.0,500359.703726,0.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
67.0,135.0,50.0,1.0,500359.703754,0.0,163.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
66.0,135.0,50.0,1.0,500359.703782,0.0,163.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
65.0,135.0,50.0,1.0,500359.70381,0.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
64.0,135.0,50.0,1.0,500359.703838,0.0,164.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
63.0,135.0,49.0,1.0,500359.703866,0.0,133.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
62.0,135.0,49.0,1.0,500359.703894,0.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
61.0,135.0,49.0,1.0,500359.703922,0.0,170.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
60.0,135.0,49.0,1.0,500359.70395,0.0,183.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
40.0,136.0,44.0,1.0,500359.70451,-2.0,162.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
39.0,136.0,44.0,1.0,500359.704538,-2.0,137.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
38.0,136.0,43.0,1.0,500359.704566,-2.0,131.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
37.0,136.0,43.0,1.0,500359.704594,-2.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
36.0,136.0,43.0,1.0,500359.704622,-2.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
35.0,136.0,43.0,1.0,500359.70465,-2.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
34.0,136.0,43.0,1.0,500359.704678,-2.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
33.0,136.0,42.0,1.0,500359.704706,-3.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
32.0,136.0,42.0,1.0,500359.704734,-3.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
17.0,137.0,38.0,1.0,500359.70514,-4.0,160.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
16.0,137.0,38.0,1.0,500359.705154,-4.0,153.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
15.0,137.0,38.0,1.0,500359.705182,-4.0,160.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
14.0,137.0,38.0,1.0,500359.70521,-4.0,147.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
13.0,137.0,38.0,1.0,500359.705238,-5.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
12.0,137.0,37.0,1.0,500359.705266,-5.0,135.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
47.0,137.0,45.0,1.0,500359.715906,-1.0,167.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
48.0,137.0,45.0,1.0,500359.715934,-1.0,173.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
49.0,137.0,46.0,1.0,500359.715962,-1.0,179.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,136.0,48.0,1.0,500359.716186,0.0,183.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
58.0,136.0,48.0,1.0,500359.716214,0.0,165.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
59.0,136.0,48.0,1.0,500359.716242,0.0,165.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
60.0,136.0,49.0,1.0,500359.71627,0.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
61.0,136.0,49.0,1.0,500359.716298,0.0,170.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
62.0,136.0,49.0,1.0,500359.716326,0.0,164.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
63.0,136.0,49.0,1.0,500359.716354,0.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
64.0,136.0,50.0,1.0,500359.716382,0.0,145.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
65.0,136.0,50.0,1.0,500359.71641,0.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
66.0,136.0,50.0,1.0,500359.716438,0.0,151.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
67.0,136.0,51.0,1.0,500359.716466,0.0,151.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
68.0,136.0,51.0,1.0,500359.716494,0.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
69.0,136.0,51.0,1.0,500359.716522,0.0,175.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
70.0,136.0,51.0,1.0,500359.71655,0.0,169.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
71.0,136.0,51.0,1.0,500359.716578,0.0,138.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
72.0,136.0,52.0,1.0,500359.716606,0.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
73.0,136.0,52.0,1.0,500359.716634,0.0,174.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
74.0,136.0,52.0,1.0,500359.716676,1.0,162.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
75.0,136.0,53.0,1.0,500359.716704,1.0,168.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
76.0,136.0,53.0,1.0,500359.716732,1.0,155.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
77.0,136.0,54.0,1.0,500359.71676,1.0,167.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
78.0,136.0,54.0,1.0,500359.716788,1.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
79.0,136.0,54.0,1.0,500359.716816,1.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
80.0,136.0,53.0,1.0,500359.716844,1.0,125.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
81.0,136.0,53.0,1.0,500359.716872,1.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
82.0,136.0,52.0,1.0,500359.7169,1.0,186.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
83.0,136.0,52.0,1.0,500359.716928,2.0,168.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
84.0,136.0,49.0,1.0,500359.716956,2.0,115.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
85.0,136.0,48.0,1.0,500359.716984,2.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
86.0,136.0,48.0,1.0,500359.717012,2.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
87.0,136.0,45.0,1.0,500359.71704,2.0,197.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
88.0,136.0,45.0,1.0,500359.717068,2.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
89.0,136.0,44.0,1.0,500359.717096,2.0,124.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
90.0,136.0,43.0,1.0,500359.717124,2.0,118.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
91.0,136.0,43.0,1.0,500359.717152,2.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
92.0,136.0,42.0,1.0,500359.71718,2.0,200.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
93.0,136.0,42.0,1.0,500359.717208,3.0,112.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
94.0,136.0,42.0,1.0,500359.717236,3.0,137.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
95.0,136.0,41.0,1.0,500359.717264,3.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
96.0,136.0,39.0,1.0,500359.717292,3.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
97.0,136.0,38.0,1.0,500359.717306,3.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
98.0,136.0,38.0,1.0,500359.717334,3.0,146.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
99.0,136.0,37.0,1.0,500359.717362,3.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
101.0,137.0,35.0,1.0,500359.717418,3.0,166.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
102.0,137.0,35.0,1.0,500359.717446,3.0,134.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
103.0,137.0,34.0,1.0,500359.717474,4.0,167.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
104.0,137.0,33.0,1.0,500359.717502,4.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
105.0,137.0,33.0,1.0,500359.71753,4.0,142.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
106.0,137.0,32.0,1.0,500359.717558,4.0,149.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
107.0,137.0,31.0,1.0,500359.717586,4.0,143.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
108.0,137.0,31.0,1.0,500359.7176,4.0,169.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
109.0,137.0,30.0,1.0,500359.717628,4.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
110.0,137.0,30.0,1.0,500359.717656,4.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
111.0,137.0,29.0,1.0,500359.717684,4.0,157.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
112.0,137.0,29.0,1.0,500359.717712,4.0,177.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
113.0,137.0,28.0,1.0,500359.71774,5.0,98.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
114.0,137.0,27.0,1.0,500359.717768,5.0,85.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
115.0,137.0,26.0,1.0,500359.717796,5.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
116.0,137.0,26.0,1.0,500359.71781,5.0,146.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
117.0,137.0,25.0,1.0,500359.717838,5.0,159.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
118.0,137.0,25.0,1.0,500359.717866,5.0,146.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
119.0,137.0,24.0,1.0,500359.717894,5.0,133.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
120.0,137.0,23.0,1.0,500359.717922,5.0,154.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
121.0,137.0,23.0,1.0,500359.71795,5.0,121.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
122.0,137.0,22.0,1.0,500359.717964,5.0,148.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
123.0,137.0,22.0,1.0,500359.717992,5.0,121.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
124.0,137.0,21.0,1.0,500359.71802,6.0,135.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
125.0,137.0,20.0,1.0,500359.718048,6.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
126.0,137.0,20.0,1.0,500359.718076,6.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
127.0,137.0,19.0,1.0,500359.718104,6.0,109.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
128.0,137.0,19.0,1.0,500359.718118,6.0,109.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
129.0,137.0,19.0,1.0,500359.718146,6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
130.0,137.0,18.0,1.0,500359.718174,6.0,143.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
131.0,137.0,17.0,1.0,500359.718202,6.0,116.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
132.0,137.0,16.0,1.0,500359.71823,6.0,124.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
133.0,137.0,16.0,1.0,500359.718244,6.0,117.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
134.0,137.0,16.0,1.0,500359.718272,6.0,159.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
135.0,137.0,15.0,1.0,500359.7183,7.0,138.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
136.0,137.0,13.0,1.0,500359.718328,7.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
137.0,137.0,13.0,1.0,500359.718342,7.0,174.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
137.0,138.0,12.0,1.0,500359.718356,7.0,154.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
138.0,138.0,11.0,1.0,500359.71837,7.0,140.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
139.0,138.0,10.0,1.0,500359.718398,7.0,113.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
140.0,138.0,9.0,1.0,500359.718412,7.0,127.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
141.0,138.0,8.0,1.0,500359.71844,7.0,106.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
142.0,138.0,8.0,1.0,500359.718468,7.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,138.0,7.0,1.0,500359.718482,7.0,128.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
144.0,138.0,5.0,1.0,500359.71851,7.0,158.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
145.0,138.0,4.0,1.0,500359.718538,7.0,137.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
146.0,138.0,4.0,1.0,500359.718552,7.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
147.0,138.0,3.0,1.0,500359.71858,8.0,123.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
148.0,138.0,2.0,1.0,500359.718608,8.0,123.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
149.0,138.0,1.0,1.0,500359.718622,8.0,109.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,138.0,0.0,1.0,500359.71865,8.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,139.0,0.0,1.0,500359.726588,8.0,109.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
149.0,139.0,1.0,1.0,500359.726616,8.0,116.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
148.0,139.0,2.0,1.0,500359.726644,8.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
147.0,139.0,2.0,1.0,500359.726658,8.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
146.0,139.0,3.0,1.0,500359.726686,8.0,94.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
136.0,138.0,13.0,1.0,500359.726924,7.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
135.0,138.0,13.0,1.0,500359.726938,7.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
134.0,138.0,15.0,1.0,500359.726966,7.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
133.0,138.0,16.0,1.0,500359.726994,6.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
132.0,138.0,16.0,1.0,500359.727008,6.0,131.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
131.0,138.0,17.0,1.0,500359.727036,6.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
130.0,138.0,17.0,1.0,500359.727064,6.0,103.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
129.0,138.0,18.0,1.0,500359.727092,6.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
128.0,138.0,19.0,1.0,500359.72712,6.0,88.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
127.0,138.0,19.0,1.0,500359.727134,6.0,116.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
126.0,138.0,20.0,1.0,500359.727162,6.0,149.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
125.0,138.0,20.0,1.0,500359.72719,6.0,122.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
124.0,138.0,21.0,1.0,500359.727218,6.0,108.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
123.0,138.0,21.0,1.0,500359.727246,6.0,121.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
122.0,138.0,22.0,1.0,500359.727274,5.0,128.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
121.0,138.0,22.0,1.0,500359.727288,5.0,121.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
120.0,138.0,23.0,1.0,500359.727316,5.0,154.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
119.0,138.0,24.0,1.0,500359.727344,5.0,140.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
118.0,138.0,24.0,1.0,500359.727372,5.0,120.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
117.0,138.0,25.0,1.0,500359.7274,5.0,166.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
116.0,138.0,26.0,1.0,500359.727428,5.0,126.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
115.0,138.0,26.0,1.0,500359.727442,5.0,139.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
114.0,138.0,27.0,1.0,500359.72747,5.0,99.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
100.0,137.0,36.0,1.0,500359.727848,3.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
99.0,137.0,37.0,1.0,500359.727876,3.0,133.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
98.0,137.0,37.0,1.0,500359.727904,3.0,165.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
97.0,137.0,38.0,1.0,500359.727918,3.0,108.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
96.0,137.0,38.0,1.0,500359.727946,3.0,171.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
95.0,137.0,41.0,1.0,500359.727974,3.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
94.0,137.0,42.0,1.0,500359.728002,3.0,131.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
93.0,137.0,41.0,1.0,500359.72803,3.0,106.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
92.0,137.0,42.0,1.0,500359.728058,3.0,131.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
91.0,137.0,42.0,1.0,500359.728086,2.0,131.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
90.0,137.0,43.0,1.0,500359.728114,2.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
89.0,137.0,44.0,1.0,500359.728142,2.0,155.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
88.0,137.0,44.0,1.0,500359.72817,2.0,173.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
87.0,137.0,45.0,1.0,500359.728198,2.0,142.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
86.0,137.0,46.0,1.0,500359.728226,2.0,185.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
85.0,137.0,47.0,1.0,500359.728254,2.0,122.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
84.0,137.0,48.0,1.0,500359.728282,2.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
75.0,137.0,53.0,1.0,500359.728548,1.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
74.0,137.0,53.0,1.0,500359.728562,1.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
73.0,137.0,52.0,1.0,500359.72859,1.0,162.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
72.0,137.0,52.0,1.0,500359.728618,0.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
71.0,137.0,52.0,1.0,500359.728646,0.0,132.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
70.0,137.0,51.0,1.0,500359.728674,0.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
